761, B1821-24A, lbm+87, 0.0030543156, 6, vbc+09, 1.6200E-18, 3, vbc+09, 4.9, -0.48, 0.66, 3.67, 6.0000e-15, *, *, 3.0000e-22
762, J1308-4650, jbo+09, 1.0588330442, 3, jbo+09, 0.5259E-15, 16, jbo+09, 4.91, 1.33, -3.73, 5.61, 3.0000e-11, *, *, 1.6000e-18
763, B1834-06, cl86, 1.9058087061, 3, hlk+04, 7.7204E-16, 19, hlk+04, 4.93, 0, 2.1, 4.04, 3.0000e-11, *, *, 1.9000e-19
764, J1904-0150, lfl+06, 0.379387162, 6, lfl+06, 8.898E-16, 8, lfl+06, 4.93, -0.33, 2.67, 4.37, 6.0000e-12, *, *, 8.0000e-19
765, J0709-5923, jbo+09, 0.4852683839, 5, jbo+09, 0.1260E-15, 2, jbo+09, 4.94, -1.76, -4.61, 8.5, 5.0000e-12, *, *, 2.0000e-19
766, B1159-58, mlt+78, 0.4528005082, 19, nmc81, 2.1265E-15, 9, nmc81, 4.94, 0.34, -4.41, 6.3, 1.9000e-11, *, *, 9.0000e-19
767, B1753-24, cl86, 0.6704799626, 14, hlk+04, 2.84740E-16, 9, hlk+04, 4.96, 0, 0.43, 3.56, 1.4000e-12, *, *, 9.0000e-21
768, B1727-47, lvw68, 0.8298287852, 5, wmp+00, 1.63626E-13, 4, wmp+00, 4.98, -0.66, -1.48, 3.79, 5.0000e-11, *, *, 4.0000e-18
769, J1839-0436, lfl+06, 0.1494606558, 3, lfl+06, 8.096E-16, 3, lfl+06, 4.98, 0.06, 2.29, 4.08, 3.0000e-12, *, *, 3.0000e-19
770, B1903+07, cl86, 0.6480400543, 7, hlk+04, 4.9416E-15, 6, hlk+04, 4.98, 0.01, 3.26, 4.74, 7.0000e-11, *, *, 6.0000e-19
771, J1742-4616, ebvb01, 0.4124010472, 7, ebvb01, 3.38E-17, 12, ebvb01, 4.99, -0.73, -1.29, 3.74, 7.0000e-12, *, *, 1.2000e-18
772, B1356-60, mlt+78, 0.1275007769, 3, nmc81, 6.3385E-15, 13, nmc81, 5, 0.1, -3.76, 5.2, 3.0000e-11, *, *, 1.3000e-18
773, B1802+03, stwd85, 0.2187115655, 15, hlk+04, 9.99455E-16, 7, hlk+04, 5, 1.01, 2.48, 4.28, 1.5000e-12, *, *, 7.0000e-21
774, B1915+13, smb71, 0.1946309828, 4, hlk+04, 7.19782E-15, 3, hlk+04, 5, 0.05, 3.73, 5.17, 4.0000e-12, *, *, 3.0000e-20
775, B1929+20, ht74, 0.268217403, 6, hlk+04, 4.21706E-15, 4, hlk+04, 5, 0.06, 4.12, 5.67, 6.0000e-12, *, *, 4.0000e-20
776, B1937+21, bkh+82, 0.0015578065, 3, cbl+95, 1.051212E-19, 2, cbl+95, 5, -0.03, 4.22, 5.81, 3.0000e-18, *, *, 2.0000e-25
777, B2053+36, dbtb82, 0.2215076383, 3, hlk+04, 3.691271E-16, 20, hlk+04, 5, -0.49, 4.89, 7.56, 3.0000e-13, *, *, 2.0000e-21
778, J1837-0559, mhl+02, 0.201062574, 5, mhl+02, 3.3048E-15, 13, mhl+02, 5.01, 0.03, 2.2, 4, 5.0000e-12, *, *, 1.3000e-18
779, J1920+1110, mhl+02, 0.5098858205, 5, mhl+02, 1.56E-16, 19, mhl+02, 5.01, -0.1, 3.61, 5.03, 5.0000e-11, *, *, 1.9000e-17
780, J2333+6145, bck+13, 0.7568993821, 7, bck+13, 1.1761E-15, 6, bck+13, 5.01, 0.02, 4.58, 10.52, 7.0000e-12, *, *, 6.0000e-19
781, B0941-56, mlt+78, 0.8081274171, 11, smd93, 3.96284E-14, 11, smd93, 5.02, -0.26, -4.95, 7.69, 1.1000e-11, *, *, 1.1000e-18
782, J1756-2225, hfs+04, 0.404980301, 9, hfs+04, 5.2691E-14, 5, hfs+04, 5.02, 0.11, 0.6, 3.52, 9.0000e-11, *, *, 5.0000e-18
783, J1750-2444, hfs+04, 0.8993767214, 5, hfs+04, 2.64E-16, 3, hfs+04, 5.03, 0.11, 0.36, 3.48, 5.0000e-11, *, *, 3.0000e-18
784, J2047+5029, jsb+09, 0.4459445574, 4, jsb+09, 4.17572E-15, 16, jsb+09, 5.03, 0.38, 5.01, 8.42, 4.0000e-12, *, *, 1.6000e-19
785, J1418-3921, mld+96, 1.0968060034, 2, dsb+98, 8.892E-16, 3, dsb+98, 5.04, 1.76, -2.98, 4.84, 2.0000e-11, *, *, 3.0000e-19
786, J1840-0559, hfs+04, 0.8593684668, 5, hfs+04, 9.602E-15, 9, hfs+04, 5.04, -0.02, 2.24, 3.98, 5.0000e-11, *, *, 9.0000e-18
787, B2035+36, dtws85, 0.6187150842, 5, hlk+04, 4.5024E-15, 4, hlk+04, 5.05, -0.25, 4.91, 7.34, 5.0000e-11, *, *, 4.0000e-19
788, J1650-4126, kbm+03, 0.3089176788, 3, kbm+03, 1.98E-17, 4, kbm+03, 5.06, 0.18, -1.45, 3.66, 3.0000e-12, *, *, 4.0000e-19
789, J1808-3249, ebvb01, 0.3649122418, 10, ebvb01, 7.0494E-15, 10, ebvb01, 5.06, -0.54, -0.08, 3.47, 1.0000e-11, *, *, 1.0000e-18
790, J1750-3503, mld+96, 0.6840136029, 3, dsb+98, 3.81E-17, 4, dsb+98, 5.07, -0.36, -0.41, 3.46, 3.0000e-11, *, *, 4.0000e-19
791, B1831-03, dls72, 0.6867044441, 4, hlk+04, 4.15653E-14, 3, hlk+04, 5.07, 0.2, 2.35, 4.01, 4.0000e-11, *, *, 3.0000e-19
792, B1911+13, ht74, 0.5214727141, 17, hlk+04, 8.03532E-16, 14, hlk+04, 5.07, 0.14, 3.76, 5.1, 1.7000e-12, *, *, 1.4000e-20
793, J1801-3210, kjv+10, 0.0074535844, 3, nbb+14, -4.4E-23, 39, nbb+14, 5.08, -0.41, -0.1, 3.44, 3.0000e-15, *, *, 3.9000e-23
794, J1638-4344, kbm+03, 1.1219441936, 7, kbm+03, 2.5E-17, 16, kbm+03, 5.09, 0.18, -1.72, 3.71, 7.0000e-11, *, *, 1.6000e-17
795, J1650-4502, mlc+01, 0.3808697993, 5, mlc+01, 1.6061E-14, 16, mlc+01, 5.09, -0.03, -1.69, 3.7, 5.0000e-11, *, *, 1.6000e-17
796, J1852+0008, hfs+04, 0.4678941131, 20, hfs+04, 5.679E-15, 7, hfs+04, 5.1, -0.02, 2.79, 4.23, 2.0000e-11, *, *, 7.0000e-18
797, J1720-3659, mlc+01, 0.3511246337, 5, mlc+01, 3.27E-17, 9, mlc+01, 5.11, 0.01, -0.86, 3.46, 5.0000e-12, *, *, 9.0000e-19
798, B1650-38, jlm+92, 0.3050373189, 3, jml+95, 2.7860E-15, 2, jml+95, 5.12, 0.29, -1.25, 3.54, 3.0000e-12, *, *, 2.0000e-19
799, J1653-4315, kbm+03, 0.4192797414, 9, kbm+03, 1.5E-17, 4, kbm+03, 5.13, 0.03, -1.56, 3.61, 9.0000e-11, *, *, 4.0000e-18
800, J2032+4127, aaa+09c, 0.1432476025, 9, rkp+11, 2.03748E-14, 5, rkp+11, 5.15, 0.09, 5.07, 7.63, 9.0000e-12, *, *, 5.0000e-19
801, J1801-2154, hfs+04, 0.3752969242, 10, hfs+04, 1.59982E-14, 5, hfs+04, 5.16, 0.05, 0.7, 3.39, 1.0000e-11, *, *, 5.0000e-19
802, B1919+20, ht75b, 0.760681389, 1, lcx02, 5.0E-17, 1, lcx02, 5.16, 0.24, 4.18, 5.48, 1.0000e-11, *, *, 1.0000e-18
803, B1838-04, cl86, 0.186148858, 4, ywml10, 6.392881E-15, 18, ywml10, 5.17, 0.03, 2.41, 3.93, 4.0000e-13, *, *, 1.8000e-20
804, B1906+09, ht75b, 0.8302698847, 6, gr78, 9.8E-17, 14, gr78, 5.17, 0.03, 3.54, 4.73, 6.0000e-11, *, *, 1.4000e-17
805, J1702-4128, kbm+03, 0.1821358029, 6, kbm+03, 5.23448E-14, 3, kbm+03, 5.18, 0.01, -1.36, 3.5, 6.0000e-12, *, *, 3.0000e-19
806, J1808-0813, mld+96, 0.8760442867, 6, hlk+04, 1.24020E-15, 6, hlk+04, 5.18, 0.52, 1.82, 3.68, 6.0000e-12, *, *, 6.0000e-20
807, J1857+0143, hfs+04, 0.1397600645, 4, hfs+04, 3.11674E-14, 12, hfs+04, 5.18, -0.05, 2.98, 4.27, 4.0000e-12, *, *, 1.2000e-18
808, B1648-42, mlt+78, 0.844080666, 9, smd93, 4.812E-15, 5, smd93, 5.2, 0.08, -1.57, 3.54, 9.0000e-11, *, *, 5.0000e-18
809, J1711-3826, kbm+03, 0.4653646456, 7, kbm+03, 7.413E-15, 16, kbm+03, 5.2, 0.05, -1.06, 3.41, 7.0000e-11, *, *, 1.6000e-17
810, B1806-21, cjlm87, 0.7024136291, 4, hlk+04, 3.82187E-15, 3, hlk+04, 5.2, -0.07, 0.85, 3.37, 4.0000e-12, *, *, 3.0000e-20
811, B1829-08, cl86, 0.6472927184, 3, hlk+04, 6.38793E-14, 3, hlk+04, 5.2, 0.03, 2.05, 3.72, 3.0000e-11, *, *, 3.0000e-19
812, J1844-0502, hfs+04, 0.3351625283, 4, hfs+04, 6.2E-17, 12, hfs+04, 5.2, -0.07, 2.41, 3.9, 4.0000e-11, *, *, 1.2000e-17
813, J1251-7407, bbb+12, 0.3270577382, 2, bbb+12, 0.3651E-15, 8, bbb+12, 5.22, -1.02, -4.3, 5.71, 2.0000e-11, *, *, 8.0000e-19
814, J1802-1745, mhl+02, 0.5146713765, 3, mhl+02, 5.64E-16, 11, mhl+02, 5.22, 0.22, 1.05, 3.39, 3.0000e-11, *, *, 1.1000e-17
815, J1639-4359, kbm+03, 0.5875589777, 4, kbm+03, 1.5E-17, 15, kbm+03, 5.23, 0.17, -1.79, 3.59, 4.0000e-11, *, *, 1.5000e-17
816, J1817-3837, lml+98, 0.3844867839, 2, ebvb01, 5.802E-16, 6, ebvb01, 5.23, -0.94, -0.48, 3.38, 2.0000e-11, *, *, 6.0000e-19
817, B1851-14, mlt+78, 1.1465948471, 14, hlk+04, 4.16118E-15, 10, hlk+04, 5.23, -0.66, 1.81, 3.64, 1.4000e-11, *, *, 1.0000e-19
818, J1759-1940, mhl+02, 0.2547203523, 7, mhl+02, 9.34E-17, 20, mhl+02, 5.24, 0.17, 0.88, 3.34, 7.0000e-12, *, *, 2.0000e-18
819, J1905+0616, lxf+05, 0.9897060232, 7, lxf+05, 135.232E-15, 1, lxf+05, 5.24, -0.02, 3.37, 4.49, 7.0000e-12, *, *, 1.0000e-18
820, J1835-0349, lfl+06, 0.8418645186, 4, lfl+06, 3.058E-15, 4, lfl+06, 5.25, 0.17, 2.44, 3.85, 4.0000e-11, *, *, 4.0000e-18
821, J1052-6348, hfs+04, 0.3838304235, 15, hfs+04, 3.87E-16, 6, hfs+04, 5.27, -0.36, -4.93, 6.68, 1.5000e-11, *, *, 6.0000e-18
822, J1056-7117, nbb+14, 0.026309677, 7, nbb+14, 6.3E-20, 7, nbb+14, 5.27, -0.96, -4.74, 6.4, 7.0000e-13, *, *, 7.0000e-21
823, J1900+0308, csl+12, 0.004909239, 5, csl+12, 5.9E-21, 3, csl+12, 5.27, -0.06, 3.16, 4.28, 5.0000e-15, *, *, 3.0000e-22
824, B2106+44, dls73, 0.4148705369, 6, hlk+04, 8.6210E-17, 6, hlk+04, 5.28, -0.19, 5.27, 8.22, 6.0000e-13, *, *, 6.0000e-21
825, J1648-3256, mld+96, 0.7194547794, 2, dsb+98, 3.53059E-15, 10, dsb+98, 5.3, 0.71, -0.95, 3.33, 2.0000e-12, *, *, 1.0000e-19
826, B1718-36, jlm+92, 0.3991833518, 4, jml+95, 4.4647E-15, 3, jml+95, 5.3, -0, -0.84, 3.27, 4.0000e-12, *, *, 3.0000e-19
827, B1941-17, mlt+78, 0.8411577743, 6, hlk+04, 9.8619E-16, 5, hlk+04, 5.3, -1.76, 1.9, 3.88, 6.0000e-12, *, *, 5.0000e-20
828, B1556-57, mlt+78, 0.1944544822, 8, smd93, 2.1252E-15, 4, smd93, 5.32, -0.34, -2.97, 4.1, 8.0000e-12, *, *, 4.0000e-19
829, J1731-3123, hfs+04, 0.753047989, 3, hfs+04, 1.679E-15, 3, hfs+04, 5.32, 0.13, -0.35, 3.19, 3.0000e-11, *, *, 3.0000e-18
830, B1926+18, ht75b, 1.2204700045, 8, lcx02, 2.36E-15, 1, lcx02, 5.34, 0.04, 4.31, 5.35, 8.0000e-11, *, *, 1.0000e-17
831, J1913+1330, mll+06, 0.9233905586, 2, mlk+09, 8.6799E-15, 2, mlk+09, 5.35, 0.13, 3.94, 4.88, 2.0000e-11, *, *, 2.0000e-19
832, B1732-02, dtws85, 0.839394325, 9, hlk+04, 4.2100E-16, 8, hlk+04, 5.36, 1.47, 1.92, 3.72, 9.0000e-12, *, *, 8.0000e-20
833, J1622-4347, lfl+06, 0.457681471, 9, lfl+06, 5.051E-15, 4, lfl+06, 5.37, 0.39, -2, 3.53, 9.0000e-12, *, *, 4.0000e-18
834, J1535-4415, ebvb01, 0.4684016042, 3, jbo+09, 0.0405E-15, 9, jbo+09, 5.38, 0.87, -2.54, 3.84, 3.0000e-11, *, *, 9.0000e-19
835, J1225-5556, mld+96, 1.0184528682, 15, dsb+98, 2.06340E-15, 15, dsb+98, 5.39, 0.63, -4.67, 5.88, 1.5000e-11, *, *, 1.5000e-19
836, B1834-10, mlt+78, 0.5627107361, 3, hlk+04, 1.179902E-14, 16, hlk+04, 5.39, -0.13, 2.04, 3.51, 3.0000e-11, *, *, 1.6000e-19
837, J1845-0545, hfs+04, 1.0923481528, 5, hfs+04, 1.343E-14, 3, hfs+04, 5.39, -0.13, 2.46, 3.71, 5.0000e-11, *, *, 3.0000e-17
838, B1953+29, bbf83, 0.0061331665, 8, gsf+11, 2.9720E-20, 12, gsf+11, 5.39, 0.04, 4.92, 6.29, 8.0000e-16, *, *, 1.2000e-23
839, J1852-0118, hfs+04, 0.4514728527, 3, hfs+04, 1.757E-15, 11, hfs+04, 5.4, -0.07, 2.85, 3.91, 3.0000e-11, *, *, 1.1000e-17
840, J1626-4537, kbm+03, 0.3701411281, 9, kbm+03, 8.2788E-15, 11, kbm+03, 5.41, 0.22, -2.08, 3.51, 9.0000e-12, *, *, 1.1000e-18
841, B1718-02, mlt+78, 0.4777153437, 3, hlk+04, 8.2798E-17, 19, hlk+04, 5.41, 1.76, 1.76, 3.7, 3.0000e-12, *, *, 1.9000e-20
842, J1840+0214, lfl+06, 0.7974780753, 4, lfl+06, 8.294E-15, 7, lfl+06, 5.42, 0.33, 3, 4, 4.0000e-11, *, *, 7.0000e-18
843, J1702-4310, kbm+03, 0.2405238648, 4, kbm+03, 2.237763E-13, 18, kbm+03, 5.44, -0.08, -1.56, 3.29, 4.0000e-11, *, *, 1.8000e-18
844, J1739+0612, jbo+09, 0.2341690356, 3, jbo+09, 0.15640E-15, 12, jbo+09, 5.44, 1.76, 2.59, 4.05, 3.0000e-12, *, *, 1.2000e-19
845, B1822-14, cl86, 0.2791868752, 5, hlk+04, 2.267839E-14, 4, hlk+04, 5.45, -0.1, 1.58, 3.28, 5.0000e-12, *, *, 4.0000e-20
846, J1829-0734, kbm+03, 0.3184008734, 18, kbm+03, 4.789E-15, 9, kbm+03, 5.45, 0.14, 2.19, 3.51, 1.8000e-11, *, *, 9.0000e-18
847, J1824-2537, ebvb01, 0.2233202672, 3, jbo+09, 0.44016E-15, 8, jbo+09, 5.48, -0.57, 0.68, 3.09, 3.0000e-12, *, *, 8.0000e-20
848, B1826-17, dls72, 0.3071329758, 5, hlk+04, 5.55174E-15, 5, hlk+04, 5.49, -0.33, 1.38, 3.2, 5.0000e-12, *, *, 5.0000e-20
849, J1913+3732, bck+13, 0.8510789489, 7, bck+13, 1.3792E-15, 7, bck+13, 5.5, 1.16, 5.02, 6.58, 7.0000e-12, *, *, 7.0000e-19
850, B1931+24, stwd85, 0.8136903028, 7, hlk+04, 8.1098E-15, 7, hlk+04, 5.52, 0.23, 4.75, 5.7, 7.0000e-11, *, *, 7.0000e-19
851, J1317-5759, mll+06, 2.6421985132, 5, mlk+09, 12.560E-15, 3, mlk+09, 5.55, 0.45, -4.45, 5.22, 5.0000e-11, *, *, 3.0000e-18
852, J1649-4349, mlc+01, 0.8707115595, 7, mlc+01, 4.4E-17, 19, mlc+01, 5.56, 0.06, -1.78, 3.23, 7.0000e-11, *, *, 1.9000e-17
853, J1821-0331, kek+13, 0.9023156292, 4, kek+13, 2.53E-15, 2, kek+13, 5.56, 0.48, 2.46, 3.54, 4.0000e-11, *, *, 2.0000e-17
854, J0630-0046, bkl+13, 0.6805748323, 7, bkl+13, 3.7481E-15, 19, bkl+13, 5.57, -0.49, -2.88, 13.25, 7.0000e-12, *, *, 1.9000e-18
855, J1657-4432, kbm+03, 0.609607142, 4, kbm+03, 8.205E-15, 5, kbm+03, 5.58, -0.1, -1.75, 3.2, 4.0000e-11, *, *, 5.0000e-18
856, J2006+3102, nab+13, 0.1636952365, 9, nab+13, 24.872E-15, 9, nab+13, 5.58, -0.05, 5.2, 6.47, 9.0000e-11, *, *, 9.0000e-18
857, J1810-1820, mhl+02, 0.1537162784, 8, mhl+02, 5.2E-17, 3, mhl+02, 5.59, 0.03, 1.17, 3.03, 8.0000e-12, *, *, 3.0000e-18
858, J1754-3443, hfs+04, 0.3616905958, 10, hfs+04, 5.712E-16, 7, hfs+04, 5.6, -0.45, -0.39, 2.93, 1.0000e-11, *, *, 7.0000e-19
859, J1819-1510, mhl+02, 0.2265389901, 4, mhl+02, 7.9E-18, 9, mhl+02, 5.61, -0.01, 1.53, 3.1, 4.0000e-12, *, *, 9.0000e-19
860, J1926+0737, emk+10, 0.318062051, 12, eklk13, 0.375E-15, 4, eklk13, 5.61, -0.42, 3.87, 4.46, 1.2000e-11, *, *, 4.0000e-18
861, J0808-3937, bkl+13, 0.8663492847, 3, bkl+13, 0.401E-15, 3, bkl+13, 5.62, -0.37, -5.44, 9.84, 3.0000e-11, *, *, 3.0000e-18
862, B1503-66, mlt+78, 0.3556549012, 6, nmc81, 1.157E-15, 3, nmc81, 5.62, -0.71, -3.88, 4.5, 6.0000e-11, *, *, 3.0000e-18
863, J1904-1224, lml+98, 0.7508081224, 3, hlk+04, 7.4236E-16, 3, hlk+04, 5.63, -0.83, 2.2, 3.39, 3.0000e-12, *, *, 3.0000e-20
864, J1906+0912, mhl+02, 0.77534459, 5, mhl+02, 1.32E-16, 19, mhl+02, 5.63, 0.09, 3.83, 4.37, 5.0000e-11, *, *, 1.9000e-17
865, J0610-2100, bjd+06, 0.0038613247, 6, bjd+06, 0.00001235E-15, 6, bjd+06, 5.64, -1.76, -3.97, 12.1, 6.0000e-16, *, *, 6.0000e-23
866, J0941-5244, mld+96, 0.6585576143, 1, dsb+98, 1.1379E-15, 2, dsb+98, 5.64, 0.01, -5.6, 7.87, 1.0000e-11, *, *, 2.0000e-19
867, J1452-5851, mlc+01, 0.3866250175, 3, mlc+01, 5.0706E-14, 18, mlc+01, 5.64, 0.04, -3.77, 4.3, 3.0000e-11, *, *, 1.8000e-17
868, J1653-4249, mlc+01, 0.6125582412, 5, mlc+01, 4.81E-15, 3, mlc+01, 5.64, 0.06, -1.68, 3.12, 5.0000e-11, *, *, 3.0000e-17
869, J1700-3312, mld+96, 1.3583070105, 10, hlk+04, 4.71283E-15, 13, hlk+04, 5.64, 0.54, -0.87, 2.95, 1.0000e-11, *, *, 1.3000e-19
870, J1946-1312, jbo+09, 0.4918654895, 6, jbo+09, 1.9866E-15, 3, jbo+09, 5.64, -1.76, 2.44, 3.73, 6.0000e-12, *, *, 3.0000e-19
871, J1204-6843, ebvb01, 0.308860862, 19, ebvb01, 2.1708E-16, 19, ebvb01, 5.66, -0.61, -4.94, 5.8, 1.9000e-12, *, *, 1.9000e-19
872, J1627-5547, kbm+03, 0.3524642132, 7, kbm+03, 7.38E-16, 2, kbm+03, 5.66, -0.47, -2.81, 3.61, 7.0000e-11, *, *, 2.0000e-18
873, J1648-6044, kjv+10, 0.5837649969, 5, bbb+12, 0.429E-15, 3, bbb+12, 5.66, -1, -2.93, 3.76, 5.0000e-11, *, *, 3.0000e-18
874, B2148+52, dtws85, 0.3322056715, 18, hlk+04, 1.0105979E-14, 15, hlk+04, 5.67, -0.09, 5.62, 9.24, 1.8000e-12, *, *, 1.5000e-20
875, B2227+61, dbtb82, 0.4430545606, 4, hlk+04, 2.25534E-15, 3, hlk+04, 5.7, 0.36, 5.44, 10.18, 4.0000e-12, *, *, 3.0000e-20
876, J0746-4529, bjd+06, 2.7910251785, 5, bjd+06, 16.660E-15, 5, bjd+06, 5.71, -1, -5.52, 9.55, 5.0000e-11, *, *, 5.0000e-18
877, J1634-5640, bbb+12, 0.2242011911, 8, bbb+12, 0.041E-15, 2, bbb+12, 5.71, -0.6, -2.83, 3.58, 8.0000e-11, *, *, 2.0000e-18
878, J1648-4611, kbm+03, 0.1649496684, 9, kbm+03, 2.37456E-14, 11, kbm+03, 5.71, -0.08, -2.01, 3.15, 9.0000e-12, *, *, 1.1000e-18
879, J1416-6037, mlc+01, 0.2955804819, 3, mlc+01, 4.280E-15, 15, mlc+01, 5.72, 0.05, -4.17, 4.59, 3.0000e-11, *, *, 1.5000e-17
880, J1741-2719, lfl+06, 0.3467969291, 19, lfl+06, 8.1E-17, 4, lfl+06, 5.74, 0.16, 0.09, 2.76, 1.9000e-11, *, *, 4.0000e-18
881, J1824-2328, lfl+06, 1.5058745517, 3, lfl+06, 1.740E-15, 3, lfl+06, 5.76, -0.49, 0.9, 2.83, 3.0000e-11, *, *, 3.0000e-18
882, J1637-4642, kbm+03, 0.1540274277, 10, kbm+03, 5.9204E-14, 8, kbm+03, 5.77, 0.03, -2.18, 3.16, 1.0000e-11, *, *, 8.0000e-18
883, J1700-4012, lfl+06, 0.2837918538, 11, lfl+06, 9.9E-17, 4, lfl+06, 5.77, 0.12, -1.45, 2.92, 1.1000e-11, *, *, 4.0000e-18
884, J1840-0809, hfs+04, 0.9556721359, 8, hfs+04, 2.3510E-15, 5, hfs+04, 5.77, -0.13, 2.39, 3.25, 8.0000e-12, *, *, 5.0000e-19
885, J1843-0744, kel+09, 0.4753925266, 10, kel+09, 13.3038E-15, 10, kel+09, 5.77, -0.17, 2.45, 3.28, 1.0000e-11, *, *, 1.0000e-18
886, J1846-0258, gvbt00, 0.3265712883, 5, lnk+11, 7.107450E-12, 3, lnk+11, 5.8, -0.02, 2.87, 3.46, 5.0000e-11, *, *, 3.0000e-18
887, J1947+0915, ebvb01, 1.4807438242, 9, ebvb01, 4.78E-16, 16, ebvb01, 5.8, -0.81, 4.25, 4.64, 9.0000e-11, *, *, 1.6000e-17
888, J1054-5946, bbb+12, 0.22832425, 8, bbb+12, 0.2090E-15, 3, bbb+12, 5.81, -0.02, -5.5, 6.64, 8.0000e-12, *, *, 3.0000e-19
889, J1349-6130, mlc+01, 0.2593628601, 9, mlc+01, 5.125E-15, 4, mlc+01, 5.82, 0.06, -4.47, 4.77, 9.0000e-12, *, *, 4.0000e-18
890, J1819-1114, eklk13, 0.2941625146, 2, eklk13, 0.566E-15, 6, eklk13, 5.82, 0.19, 1.92, 3.01, 2.0000e-11, *, *, 6.0000e-18
891, J1838-0624, hfs+04, 0.9271777415, 5, hfs+04, 7.7E-17, 4, hfs+04, 5.82, -0.01, 2.53, 3.26, 5.0000e-11, *, *, 4.0000e-18
892, J1845-1114, lfl+06, 0.2062199811, 13, lfl+06, 2.00552E-15, 13, lfl+06, 5.82, -0.39, 2.2, 3.13, 1.3000e-12, *, *, 1.3000e-19
893, J0652-0142, bkl+13, 0.9240539181, 14, bkl+13, 0.1525E-15, 12, bkl+13, 5.83, -0.06, -3.31, 13.3, 1.4000e-11, *, *, 1.2000e-18
894, J1650-4921, lfl+06, 0.1563993675, 10, lfl+06, 1.81873E-15, 20, lfl+06, 5.83, -0.32, -2.25, 3.13, 1.0000e-12, *, *, 2.0000e-19
895, J1833-0559, mhl+02, 0.4834588801, 5, mhl+02, 1.235E-14, 3, mhl+02, 5.83, 0.13, 2.51, 3.24, 5.0000e-11, *, *, 3.0000e-17
896, J0218+4232, nbf+95, 0.0023230905, 17, hlk+04, 7.7389E-20, 17, hlk+04, 5.85, -1.76, 3.62, 12.74, 1.7000e-15, *, *, 1.7000e-23
897, J1638-4608, kbm+03, 0.2781372873, 6, kbm+03, 5.15041E-14, 9, kbm+03, 5.85, 0.06, -2.16, 3.06, 6.0000e-12, *, *, 9.0000e-19
898, J1845-0743, kbm+03, 0.1046945452, 5, kbm+03, 3.666E-16, 11, kbm+03, 5.85, -0.24, 2.51, 3.22, 5.0000e-12, *, *, 1.1000e-18
899, J1904+0738, cfl+06, 0.2089583321, 2, nab+13, 0.410898E-15, 7, nab+13, 5.86, 0.07, 3.86, 4.09, 2.0000e-13, *, *, 7.0000e-21
900, J1819-1717, ekl09, 0.3935216376, 6, eklk13, 3.455E-15, 6, eklk13, 5.87, -0.11, 1.42, 2.81, 6.0000e-11, *, *, 6.0000e-18
901, J1643-4550, kbm+03, 0.71750809, 16, kbm+03, 2.9974E-14, 3, kbm+03, 5.88, 0.01, -2.1, 3.01, 1.6000e-11, *, *, 3.0000e-18
902, J1737-3137, mhl+02, 0.45043237, 7, mhl+02, 1.38756E-13, 3, mhl+02, 5.88, 0.01, -0.33, 2.63, 7.0000e-11, *, *, 3.0000e-18
903, J1810-1441, hfs+04, 0.2172135004, 4, hfs+04, 2.387E-17, 19, hfs+04, 5.88, 0.21, 1.55, 2.83, 4.0000e-12, *, *, 1.9000e-19
904, J1427-4158, jbo+09, 0.5864855562, 18, jbo+09, 0.6212E-15, 7, jbo+09, 5.89, 1.76, -3.5, 4.1, 1.8000e-11, *, *, 7.0000e-19
905, B1541+09, ls69, 0.7484484162, 6, hlk+04, 4.3248E-16, 4, hlk+04, 5.9, 4.23, 1.26, 4.58, 6.0000e-12, *, *, 4.0000e-20
906, J1842+1332, ebvb01, 0.4716035789, 3, ebvb01, 2.29E-16, 7, ebvb01, 5.9, 0.83, 4.06, 4.3, 3.0000e-11, *, *, 7.0000e-18
907, J1811-1736, lcm+00, 0.1041819548, 4, cks+07, 9.01E-19, 5, cks+07, 5.93, 0.05, 1.32, 2.72, 4.0000e-13, *, *, 5.0000e-21
908, J1412-6111, mlc+01, 0.529156398, 4, mlc+01, 1.91E-15, 3, mlc+01, 5.95, 0.01, -4.38, 4.47, 4.0000e-11, *, *, 3.0000e-17
909, J1528-4109, ebvb01, 0.5265561391, 4, ebvb01, 3.955E-16, 4, ebvb01, 5.96, 1.31, -2.72, 3.36, 4.0000e-12, *, *, 4.0000e-19
910, B1842-02, cl86, 0.5077223221, 13, hlk+04, 1.674044E-14, 11, hlk+04, 5.99, 0.02, 2.97, 3.3, 1.3000e-11, *, *, 1.1000e-19
911, J1622-4802, mlc+01, 0.2650722357, 3, mlc+01, 3.07E-16, 15, mlc+01, 6, 0.12, -2.52, 3.06, 3.0000e-11, *, *, 1.5000e-17
912, B1924+16, ht74, 0.579822815, 4, hlk+04, 1.79944E-14, 3, hlk+04, 6, 0.01, 4.72, 4.79, 4.0000e-11, *, *, 3.0000e-19
913, J1525-5417, kbm+03, 1.0116942177, 7, kbm+03, 1.6174E-14, 14, kbm+03, 6.01, 0.22, -3.51, 3.63, 7.0000e-11, *, *, 1.4000e-17
914, J1803-3329, kjv+10, 0.6334119832, 4, bbb+12, 0.3372E-15, 2, bbb+12, 6.01, -0.59, -0.21, 2.52, 4.0000e-12, *, *, 2.0000e-19
915, J1542-5303, kbm+03, 1.2075677653, 6, kbm+03, 7.780E-14, 3, kbm+03, 6.02, 0.17, -3.27, 3.45, 6.0000e-11, *, *, 3.0000e-17
